都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000009552,京都府,亀岡市,おもてなしの宿　渓山閣,オモテナシノヤド　ケイザンカク,,,京都府亀岡市ひえ田野町佐伯下峠20-6,,35.018130 ,135.519848 ,休日：無休,,,宿泊　チェックイン　15時　チェックアウト　10時,,"日帰り入浴（フェイスタオル付）　平日　大人800円、小人400円　土曜日、日曜日、祝日　大人1,000円、小人500円",宿泊プランのほか、京会席・バーベキューなど食事付きの日帰りプランや、入浴のみのプランも充実している。料亭さくらや宴会場では季節感に富んだ京料理がいただけ、京の奥座敷の魅力を堪能できる。毎年夏に登場する、好きな色の浴衣を持ち帰れるプランも人気。日帰り入浴もできる。,,JR嵯峨野線「亀岡」駅から車で約15分京都縦貫自動車道「亀岡」ICから車で約10分,乗用車80台,,おもてなしの宿　渓山閣,0120-417-004、0771-22-0250,,,,http://www.keizankaku.com/,2013-02-08,2021-03-02,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・フロント、ロビー、客室の換気・館内に消毒液を設置・定期的な消毒液による吹き上げ（館内）
26000,0000004010,京都府,亀岡市,関酒造,セキシュゾウ,,,京都府亀岡市紺屋町26,,35.011412 ,135.577612 ,,,,,,,明治2年（1869）創業。城下町の面影を残したまちなみで、手造り醸造に専念する蔵。代表銘柄「この花桜」、「古春」〈精米歩合〉70％〈主な使用米〉日本晴 〈日本酒度〉+4〈酸度〉1.9【販売店舗】蔵元,,JR嵯峨野線「亀岡」駅下車、徒歩15分,,,関酒造,0771-22-0056,,,,,2009-07-13,2021-01-22,
26000,0000008724,京都府,亀岡市,物産市場アトリオ,ブッサンイチバアトリオ,,,京都府亀岡市余部町宝久保1-1　ガレリアかめおか内,,35.014372 ,135.567093 ,休日：「ガレリアかめおか」休館日　毎月第2・第4木曜日、年末年始,,,9時～17時,,,道の駅「ガレリアかめおか」内にある物産市場。安全、安心な亀岡産新鮮野菜や亀岡牛、生花、加工品が並ぶ。,,JR嵯峨野線「亀岡」駅下車、徒歩20分JR嵯峨野線「亀岡」駅から亀岡市コミュニティバスで約15分、または京阪京都交通バスで約10分「ガレリアかめおか」下車京都縦貫自動車道「亀岡」ICから約3分,約400台,車椅子可,物産市場アトリオ,0771-24-8888,,,,http://www.galleria.or.jp/roadstation/atorio,2009-07-13,2021-03-02,新型コロナウイルス感染症拡大防止対策として、・出入口の制限・検温や手指消毒の実施などを行っています。
26000,0000008244,京都府,亀岡市,出雲大神宮の真名井の水,イズモダイジングウノマナイノミズ,,,京都府亀岡市千歳町千歳出雲無番地,,35.059130 ,135.578308 ,,,,参拝自由,,参拝自由,出雲大神宮本殿の裏手にあるご神体山（御陰山）から湧出するご神水・真名井の水は、昔から延命長寿水として飲み水はもとより、お茶やコーヒー・紅茶、酒造りにも利用されてきた。本殿裏の古木が茂る岩場から、みかげの滝がほとばしる等、水量も豊富で、大鳥居をくぐったところにある取水場には、このご神水を持ち帰る人の列ができることもあるという。,,JR嵯峨野線「亀岡」駅から亀岡市ふるさとバスで約15分「出雲神社前」下車すぐ,80台,,出雲大神宮の真名井の水,0771-24-7799,,,,http://www.izumo-d.org/,2009-07-13,2021-03-02,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・マスク着用・ご参拝前後の手洗い、手指消毒のお願い・手水舎の柄杓の使用禁止、御神水の流水にてお清め・社務所に消毒液の設置
26000,0000008655,京都府,亀岡市,藤井陶苑,フジイトウエン,,,京都府亀岡市宮前町猪倉半松木4-3,,35.036674 ,135.494958 ,休日：不定休,,,10時～18時※要予約,,"1人　3,000円",自分流の作品造りを大切にする陶芸教室。ろくろ、手びねり体験ができる。,,JR嵯峨野線「亀岡」駅から京阪京都交通バスで「猪倉」下車、徒歩10分,,,藤井陶苑,0771-26-2264,,,,,2009-07-13,2021-03-02,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・アルコール消毒液の設置・マスクの着用及び準備・人数制限
26000,0000003534,京都府,亀岡市,温泉スタンド,オンセンスタンド,,,京都府亀岡市ひえ田野町佐伯下峠52-3,,35.018930 ,135.517227 ,,,,24時間利用可能,,コイン1個（100円）200リットル（コインは各旅館又は湯の花温泉観光旅館協同組合で購入）,京の奥座敷、湯の花の天然温泉を自宅のお風呂で味わうことができる。【泉質】単純弱放射能温泉ラドン（Rn）36.210-10乗キュリー/kg【適応症】神経痛、筋肉痛、関節痛、慢性消化器病、疲労回復、痛風など,,JR嵯峨野線「亀岡」駅から車で約15分京都縦貫自動車道「亀岡」ICから車で約10分,,,湯の花温泉観光旅館協同組合,0771-22-5645,,,,,2009-07-13,2019-12-02,
26000,0000008556,京都府,亀岡市,亀岡運動公園プール,カメオカウンドウコウエンプール,,,京都府亀岡市吉川町吉田上河原24,,35.015112 ,135.548213 ,休日：プール開設中は無休,,,7月上旬～8月末頃（その年により異なる）10時～17時,,"大人　1,250円小・中学生　520円幼児（4歳、5歳児）110円",山々に囲まれた自然との一体感が心地よいプール。スポーツプール、造波プール、流水プール、幼児プール、ウォータースライダーが整備されている。,,JR嵯峨野線「亀岡」駅から京阪京都交通バスで「運動公園前」下車,,,亀岡運動公園（体育館）,0771-25-0372,,,,https://park-kameoka.jp,2009-07-13,2021-03-02,
26000,0000003883,京都府,亀岡市,犬甘野風土館「季楽」,イヌカンノフウドカン「キラ」,,,京都府亀岡市西別院町犬甘野樋ノ口1-2,,34.973597 ,135.510117 ,休日：木曜日、年末年始,,,9時～17時（飲食は10時～16時）,,,地元農家組合が手がけた「犬甘野そば」と新鮮な野菜の販売を行う直売所で、手づくりのそばを食べられる。白い花が咲く一面のソバ畑観賞（9月）や、ソバ打ち体験もできる。（要予約）,,JR嵯峨野線「亀岡」駅から京阪京都交通バスで「学園大学」下車、亀岡市ふるさとバスに乗り換え「上谷口」下車,20台,,犬甘野風土館「季楽」,0771-27-2300,,,,http://www.inukanno.jp/kira/,2009-07-13,2019-03-06,
26000,0000008327,京都府,亀岡市,楽々荘,ラクラクソウ,,,京都府亀岡市北町44,,35.016009 ,135.576533 ,休日：無休,,,平日　11時～15時、17時～21時土曜日、日曜日、祝日　11時～22時,,,"楽々荘は、貴族院議員で明治時代の京都の政財界の立役者で、現在トロッコ列車が運行している旧山陰本線を敷いた実業家田中源太郎の邸宅として明治33年（1900）頃完成。迎賓館として建てられた書院造りの日本家屋とトロッコ列車のトンネルと同じレンガで造られた洋館は、平成9年（1997）に国の有形文化財に登録された。1,600平方メートルある日本庭園は七代目小川治兵衛（植治）が作庭したもので、池の水源だった雑水川が洪水を起こし改修され、滝から池に水を落とせなくなったため、池の水を抜き小石を敷き詰め、池泉庭園から枯山水庭園に変身している。園内は、松・サルスベリ・桜・かえで等約100種類が植樹されている。建物前には、石と芝生の広場が有り、明治時代の庭園の特徴を伝えており、豊臣家ゆかりとも伝えられる石灯籠や鉄製の井筒もある。※平成30年3月7日、がんこ京都亀岡楽々荘としてオープンし、四季折々の素材を活かした京料理に加え、亀岡牛などの亀岡名物が味わえる。",,JR嵯峨野線「亀岡」駅下車、徒歩7分,乗用車60台,,楽々荘,0771-56-8880,,,,,2009-07-13,2021-06-29,新型コロナウイルス感染症拡大防止対策として、・消毒液の設置・テーブル毎の仕切り・マスク着用・店内の換気などを行っています。
26000,0000009676,京都府,向日市,歴史文化交流センター,レキシブンカコウリュウセンター,,,京都府向日市森本町小柳23-1（向日市民体育館内）,,34.946146 ,135.712829 ,休日：年末年始（12/28～1/4）,,,9時～21時,,無料,向日市民体育館1階ロビーにある歴史文化交流センターでは、体育館周辺の遺跡の発掘調査で発見された縄文・弥生時代、古墳時代の土器や石器を展示したり、向日市に中心があった「長岡京」の解説などをパネル展示しています。また、「歴史散策MAP」、「タッチパネルモニター」ではおすすめスポットなども紹介しています。,,JR京都線「向日町」駅下車、徒歩15分阪急京都線「西向日」駅下車、徒歩20分,80台,車椅子可車椅子対応トイレ有り筆談対応可点字案内有り,歴史文化交流センター,075-932-5011,,,,,2018-03-02,2019-03-08,
26000,0000003657,京都府,向日市,向日市文化資料館,ムコウシブンカシリョウカン,,,京都府向日市寺戸町南垣内40-1,,34.949295 ,135.699474 ,休日：月曜日（祝日が重なった場合は翌日と翌々日が休館日）、祝日の翌日、毎月1日（土曜日又は日曜日が重なった場合は、次の火曜日が休館日）、年末年始（12/28～1/4）、展示準備期間,,,10時～18時（入館は17時30分まで）,,無料,長岡京の歴史と文化に関する出土品、模型、資料などを常設展示。年に数回特別展、企画展、テーマ展示も開催。乙訓地域の歴史を紹介している。,,阪急京都線「東向日」駅下車、徒歩8分JR京都線「向日町」駅下車、徒歩15分,,,向日市文化資料館,075-931-1182,,,,,2009-07-13,2021-03-03,展示会については要問合せ
26000,0000009535,京都府,向日市,竹の径,タケノミチ,,,京都府向日市寺戸町芝山～物集女町長野、中海道地内,,34.958919 ,135.688003 ,,,,,,無料,良質な筍の産地として知られている向日市北西部にある向日丘陵の竹林。この竹林の景観を保全し、さらには観光に繋げることを目的に、平成12年度（2000）から整備されてきたのが「竹の径」です。「竹の径」は、竹の枝を束ねた「竹穂垣」をはじめ、丸みを帯びた古墳の形を表現した「古墳垣」、かぐや姫の十二単衣の襟元をイメージした「かぐや垣」などオリジナルを含めて、8種類の竹垣が整然と連なる全長約1.8kmにおよぶ竹林道です。,,JR京都線「桂川」駅、または阪急京都線「洛西口」駅からバスで「向日回生病院前」下車、徒歩10分JR京都線「向日町」駅、または阪急京都線「東向日」駅からバスで「東山」下車、徒歩10分,,,向日市企画広報課,075-874-1347,,,,http://www.city.muko.kyoto.jp/rekimachi/kankomap/takenomichi.html,2012-02-02,2021-03-03,
26000,0000005954,京都府,向日市,長岡宮跡大極殿公園,ナガオカキュウセキダイゴクデンコウエン,,,京都府向日市鶏冠井町大極殿,,34.943611 ,135.703299 ,,,,見学自由,,無料,延暦3年（784）から10年間にわたって都がおかれた長岡京の大内裏跡。昭和29年（1954）、大極殿跡を中心に発掘調査がはじめられ、発掘された木簡などの遺物は向日市文化資料館に展示されている。大極殿跡は昭和40年（1965）、史跡公園に指定され、道路を隔てて南北に分けられた公園は南側に大極殿、北側に小安殿が整備・復元されている。平成19年（2007）には、日本の歴史公園100選に選定されている。,,阪急京都線「西向日」駅下車、徒歩5分,,,長岡宮跡大極殿公園,,,,,,2009-07-13,2019-03-08,
26000,0000009727,京都府,向日市,向日市観光交流センター　まちてらすMUKO,ムコウシカンコウコウリュウセンター　マチテラスムコウ,,,京都府向日市寺戸町瓜生22番地の1,,34.956754 ,135.709266 ,休日：毎週月曜日（祝日の場合は翌平日）、年末年始（12/29～1/3）,,,9時30分～17時30分,,2階地域交流スペース　500円/時,地元農産物、商工特産品の物販スペースをはじめ、カフェダイニングや観光案内、さまざまな活動にご利用いただける地域交流スペース、さらに自家用車や観光バスの駐車場などの機能を備えた観光施設です。,,JR京都線「向日町」駅下車、徒歩3分阪急京都線「東向日」駅下車、徒歩10分阪神高速道路「京都南」IC、京都縦貫自動車「沓掛」IC、および「大山崎」ICから、いずれも約15分,有料、普通車19台、大型バス2台※駐車料金はホームページhttps://machi-terrace-muko.jp/index.php/about/parking/をご確認ください。,車椅子対応トイレ有り筆談対応可点字案内有り補助犬同行可,向日市観光交流センター　まちてらすMUKO,075-874-2031,,,,https://machi-terrace-muko.jp/,2021-03-03,2021-03-03,
